/home/aivs/anaconda3/envs/KSM/bin/python /home/aivs/바탕화면/aa/bottleneck.py 
Iter: 106000, Loss: 1.2034, LR: 0.005000
Iter: 107000, Loss: 1.7732, LR: 0.005000
Iter: 108000, Loss: 1.7909, LR: 0.005000
Iter: 109000, Loss: 1.5947, LR: 0.005000
Iter: 110000, Loss: 1.1235, LR: 0.005000
Iter: 110000, Count: 31847, Accuracy: 61.54%
Iter: 111000, Loss: 1.3776, LR: 0.005000
Iter: 112000, Loss: 1.2785, LR: 0.005000
Iter: 113000, Loss: 1.4933, LR: 0.005000
Iter: 114000, Loss: 1.4104, LR: 0.005000
Iter: 115000, Loss: 1.3418, LR: 0.005000
Iter: 116000, Loss: 1.2624, LR: 0.005000
Iter: 117000, Loss: 1.2478, LR: 0.005000
Iter: 118000, Loss: 1.2527, LR: 0.005000
Iter: 119000, Loss: 1.5034, LR: 0.005000
Iter: 120000, Loss: 1.0043, LR: 0.005000
Iter: 120000, Count: 32294, Accuracy: 62.40%
Iter: 121000, Loss: 1.2216, LR: 0.005000
Iter: 122000, Loss: 1.3780, LR: 0.005000
Iter: 123000, Loss: 1.5163, LR: 0.005000
Iter: 124000, Loss: 1.3818, LR: 0.005000
Iter: 125000, Loss: 1.4904, LR: 0.005000
Iter: 126000, Loss: 1.1804, LR: 0.005000
Iter: 127000, Loss: 1.3268, LR: 0.005000
Iter: 128000, Loss: 1.0018, LR: 0.005000
Iter: 129000, Loss: 1.2440, LR: 0.005000
Iter: 130000, Loss: 1.1297, LR: 0.005000
Iter: 130000, Count: 32482, Accuracy: 62.76%
Iter: 131000, Loss: 0.9850, LR: 0.005000
Iter: 132000, Loss: 1.5528, LR: 0.005000
Iter: 133000, Loss: 1.5987, LR: 0.005000
Iter: 134000, Loss: 1.3027, LR: 0.005000
Iter: 135000, Loss: 1.0663, LR: 0.005000
Iter: 136000, Loss: 0.7601, LR: 0.005000
Iter: 137000, Loss: 1.2820, LR: 0.005000
Iter: 138000, Loss: 1.2612, LR: 0.005000
Iter: 139000, Loss: 1.0657, LR: 0.005000
Iter: 140000, Loss: 1.2062, LR: 0.005000
Iter: 140000, Count: 32534, Accuracy: 62.87%
Iter: 141000, Loss: 1.0723, LR: 0.005000
Iter: 142000, Loss: 1.4397, LR: 0.005000
Iter: 143000, Loss: 0.8830, LR: 0.005000
Iter: 144000, Loss: 1.5766, LR: 0.005000
Iter: 145000, Loss: 1.1396, LR: 0.005000
Iter: 146000, Loss: 0.9376, LR: 0.005000
Iter: 147000, Loss: 1.0558, LR: 0.005000
Iter: 148000, Loss: 1.4027, LR: 0.005000
Iter: 149000, Loss: 1.2797, LR: 0.005000
Iter: 150000, Loss: 1.3075, LR: 0.005000
Iter: 150000, Count: 31766, Accuracy: 61.38%
Iter: 151000, Loss: 1.3807, LR: 0.005000
Iter: 152000, Loss: 1.5307, LR: 0.005000
Iter: 153000, Loss: 1.4383, LR: 0.005000
Iter: 154000, Loss: 1.5345, LR: 0.005000
Iter: 155000, Loss: 0.9965, LR: 0.005000
Iter: 156000, Loss: 1.2369, LR: 0.005000
Iter: 157000, Loss: 1.0251, LR: 0.005000
Iter: 158000, Loss: 1.0255, LR: 0.005000
Iter: 159000, Loss: 1.3063, LR: 0.005000
Iter: 160000, Loss: 1.1510, LR: 0.005000
Iter: 160000, Count: 32075, Accuracy: 61.98%
Iter: 161000, Loss: 0.9170, LR: 0.005000
Iter: 162000, Loss: 1.4639, LR: 0.005000
Iter: 163000, Loss: 1.4856, LR: 0.005000
Iter: 164000, Loss: 1.2001, LR: 0.005000
Iter: 165000, Loss: 1.0205, LR: 0.005000
Iter: 166000, Loss: 1.4049, LR: 0.005000
Iter: 167000, Loss: 1.2119, LR: 0.005000
Iter: 168000, Loss: 1.2033, LR: 0.005000
